"date","month","weekend","holiday","prod_id","prod_function","prod_regime","prod_listprice","discount","stockout","sales"
2015-10-20,"10","N","N","42671","Cleanser","VITA",99000,0,0.28030303030303,6.06060606060606
2015-10-20,"10","N","N","12269","Cleanser","VITA",159000,2.89473684210526,0,14.3939393939394
2015-10-20,"10","N","N","12259","Toner","VITA",169000,0,0,7.57575757575758
2015-10-20,"10","N","N","12247","Cleanser","VITA",189000,0,0.0161290322580645,4.83870967741935
2015-10-20,"10","N","N","41999","Cleanser","VITA",59000,0,1,0
2015-10-20,"10","N","N","10050","Other","VITA",229000,0,0.0078125,3.90625
2015-10-20,"10","N","N","42831","Cleanser","TEA",99000,0,0.75,4.6875
2015-10-20,"10","N","N","22619","Moisturisers","ALOE",199000,11.1111111111111,0.0152671755725191,6.87022900763359
2015-10-20,"10","N","N","22607","Cleanser","ALOE",159000,7.14285714285714,0.0155038759689922,10.8527131782946
2015-10-20,"10","N","N","22615","Cleanser","ALOE",159000,1.96540880503145,0,12.1212121212121
2015-10-20,"10","N","N","22635","Toner","ALOE",169000,8,0,3.93700787401575
2015-10-20,"10","N","N","22611","Cleanser","ALOE",189000,10,0.00793650793650794,3.17460317460317
2015-10-20,"10","N","N","22631","Moisturisers","ALOE",239000,0,0.0078125,2.34375
2015-10-20,"10","N","N","22627","Moisturisers","ALOE",229000,0,0.609756097560976,1.6260162601626
2015-10-20,"10","N","N","42326","Cleanser","OCEAN",159000,6.38888888888889,0,13.6363636363636
2015-10-20,"10","N","N","13304","Toner","OCEAN",169000,9.58333333333333,0.0152671755725191,9.16030534351145
2015-10-20,"10","N","N","42396","Toner","WHITE",219000,0,1,0
2015-10-20,"10","N","N","13278","Cleanser","OCEAN",139000,4.513843470678,0.0151515151515152,50
2015-10-20,"10","N","N","13303","Cleanser","OCEAN",189000,2,0.0155038759689922,3.87596899224806
2015-10-20,"10","N","N","13305","Moisturisers","OCEAN",199000,2.85714285714286,0.0153846153846154,10.7692307692308
2015-10-20,"10","N","N","24279","Moisturisers","WHITE",439000,8,0,11.3636363636364
2015-10-20,"10","N","N","13307","Moisturisers","OCEAN",229000,0,0.0153846153846154,1.53846153846154
2015-10-20,"10","N","N","24278","Moisturisers","WHITE",499000,6,0,15.1515151515152
2015-10-20,"10","N","N","24282","Moisturisers","WHITE",459000,1.95652173913044,0,17.4242424242424
2015-10-20,"10","N","N","31484","Treatments","HERB",309000,0,0.0229007633587786,5.34351145038168
2015-10-20,"10","N","N","12670","Moisturisers","OCEAN",239000,0,0,9.84848484848485
2015-10-20,"10","N","N","13586","Cleanser","WHITE",199000,0,1,0
2015-10-20,"10","N","N","36244","Cleanser","WHITE",289000,0.865051903114187,0.0303030303030303,15.1515151515152
2015-10-20,"10","N","N","13235","Treatments","ALOE",259000,0,0.024,2.4
2015-10-20,"10","N","N","13236","Treatments","ALOE",259000,5,0.0245901639344262,1.63934426229508
2015-10-20,"10","N","N","10594","Treatments","VITA",259000,0,0.0153846153846154,10.7692307692308
2015-10-20,"10","N","N","16006","Treatments","OCEAN",259000,0,0.0393700787401575,0.78740157480315
2015-10-20,"10","N","N","16007","Treatments","OCEAN",259000,5.71428571428571,0.00813008130081301,5.69105691056911
2015-10-20,"10","N","N","20459","EyeCare","ALOE",219000,0,0.0833333333333333,0
2015-10-20,"10","N","N","18337","Moisturisers","VITA",219000,0,0.0387596899224806,17.0542635658915
2015-10-20,"10","N","N","2889","Cleanser","TEA",129000,8.17427946730272,0,29.5454545454545
2015-10-20,"10","N","N","42491","Cleanser","TEA",159000,5.71428571428571,0,15.9090909090909
2015-10-20,"10","N","N","2893","Toner","TEA",159000,7.72727272727273,0,16.6666666666667
2015-10-20,"10","N","N","13536","Moisturisers","TEA",189000,6.81818181818182,0,41.9847328244275
2015-10-20,"10","N","N","13709","Moisturisers","TEA",229000,6.95121951219512,0,31.0606060606061
2015-10-20,"10","N","N","7288","Treatments","TEA",259000,7.14285714285714,0.341463414634146,11.3821138211382
2015-10-20,"10","N","N","42529","Other","TEA",119000,7.70826330532213,0.00757575757575758,18.1818181818182
2015-10-20,"10","N","N","41965","Treatments","TEA",129000,4.44444444444444,0,6.81818181818182
2015-10-20,"10","N","N","27850","Treatments","TEA",119000,1.79347826086957,0,69.6969696969697
2015-10-20,"10","N","N","76019","Treatments","TEA",129000,5,0.008,7.2
2015-10-20,"10","N","N","31467","EyeCare","HERB",319000,0,0.00763358778625954,2.29007633587786
2015-10-20,"10","N","N","42013","Cleanser","HERB",249000,1.18119536971415,0.00757575757575758,25.7575757575758
2015-10-20,"10","N","N","65109","Treatments","HERB",369000,3.84615384615385,0.00769230769230769,10
2015-10-20,"10","N","N","31486","Treatments","HERB",459000,0,0.0078740157480315,1.5748031496063
2015-10-20,"10","N","N","31468","Treatments","HERB",469000,7.5,0.0153846153846154,1.53846153846154
2015-10-20,"10","N","N","33448","Cleanser","POME",239000,4.06136680613668,0,11.3636363636364
2015-10-20,"10","N","N","33446","Cleanser","POME",249000,0,0.00793650793650794,6.34920634920635
2015-10-20,"10","N","N","33449","Moisturisers","POME",349000,0,0.0229007633587786,7.63358778625954
2015-10-20,"10","N","N","33450","Moisturisers","POME",379000,1.66666666666667,0.0152671755725191,9.16030534351145
2015-10-20,"10","N","N","33452","EyeCare","POME",349000,0,0,0.769230769230769
2015-10-20,"10","N","N","31471","Moisturisers","HERB",429000,4.16666666666667,0.00763358778625954,9.16030534351145
2015-10-20,"10","N","N","41195","Treatments","TEA",259000,16.8181116181116,0,8.46153846153846
2015-10-20,"10","N","N","38834","Treatments","YOUTH",489000,18.5,0.0151515151515152,22.7272727272727
2015-10-20,"10","N","N","24214","Treatments","TEA",159000,0,1,0
2015-10-20,"10","N","N","26698","Other","ALOE",229000,3,0,3.96825396825397
2015-10-20,"10","N","N","35012","Moisturisers","POME",379000,0,0.0078125,8.59375
2015-10-20,"10","N","N","46698","Moisturisers","VITA",179000,0,0,3.78787878787879
2015-10-20,"10","N","N","46482","Cleanser","TEA",129000,11.8059144415734,0,20.4545454545455
2015-10-20,"10","N","N","46481","Cleanser","TEA",189000,14.8333333333333,0,22.7272727272727
2015-10-20,"10","N","N","47503","Treatments","YOUTH",649000,2.09677419354839,0.00757575757575758,23.4848484848485
2015-10-20,"10","N","N","46483","Treatments","ALOE",159000,0,0.00793650793650794,3.96825396825397
2015-10-20,"10","N","N","48454","Moisturisers","TEA",179000,6.66666666666667,0,20.7692307692308
2015-10-20,"10","N","N","48456","Moisturisers","TEA",179000,4.42855546687949,0,26.7175572519084
2015-10-20,"10","N","N","48455","Moisturisers","TEA",179000,3.33333333333333,0.015748031496063,2.36220472440945
2015-10-20,"10","N","N","47731","Treatments","VITA",309000,0,0,2.30769230769231
2015-10-20,"10","N","N","41078","Moisturisers","VITA",249000,1.84210526315789,0,14.5038167938931
2015-10-20,"10","N","N","52534","Treatments","YOUTH",449000,5.64516129032258,0,23.6641221374046
2015-10-20,"10","N","N","52598","Treatments","YOUTH",439000,1.875,0.276923076923077,6.15384615384615
2015-10-20,"10","N","N","49286","Treatments","YOUTH",399000,5,0.00763358778625954,3.05343511450382
2015-10-20,"10","N","N","52555","EyeCare","VITA",209000,2.5,0.158730158730159,4.76190476190476
2015-10-20,"10","N","N","53769","Cleanser","TEA",159000,9.99995950066705,0,201.526717557252
2015-10-20,"10","N","N","53673","Treatments","TEA",209000,11.9744765794045,0,119.847328244275
2015-10-20,"10","N","N","53770","Toner","TEA",199000,10.9889944226628,0,69.4656488549618
2015-10-20,"10","N","N","22339","Moisturisers","VITA",189000,0,1,0
2015-10-20,"10","N","N","76024","Treatments","TEA",129000,0,0.956521739130435,0
2015-10-20,"10","N","N","75999","Cleanser","TEA",109000,0,1,0
2015-10-20,"10","N","N","25734","Other","ALOE",89000,0,1,0
2015-10-20,"10","N","N","1936","Cleanser","TEA",49000,0,1,0
2015-10-20,"10","N","N","42492","Treatments","TEA",99000,0,1,0
2015-10-20,"10","N","N","42530","Moisturisers","TEA",99000,0,1,0
2015-10-20,"10","N","N","42352","Moisturisers","ALOE",165000,0,1,0
2015-10-20,"10","N","N","9967","Moisturisers","ALOE",129000,0,1,0
2015-10-20,"10","N","N","12668","Cleanser","OCEAN",85000,0,1,0
2015-10-20,"10","N","N","42029","Other","VITA",99000,0,1,0
2015-10-20,"10","N","N","42360","Moisturisers","OCEAN",165000,0,1,0
2015-10-20,"10","N","N","42398","Moisturisers","WHITE",250000,0,1,0
2015-10-21,"10","N","N","25742","Other","ALOE",129000,4.1044776119403,0.0378787878787879,50.7575757575758
2015-10-21,"10","N","N","41906","Moisturisers","VITA",199000,2.30769230769231,0,19.6969696969697
2015-10-21,"10","N","N","30470","Moisturisers","VITA",129000,0,1,0
2015-10-21,"10","N","N","30503","Moisturisers","VITA",229000,3.52941176470588,0.0151515151515152,12.8787878787879
2015-10-21,"10","N","N","42924","Treatments","VITA",259000,0,0.0551181102362205,1.5748031496063
2015-10-21,"10","N","N","42046","EyeCare","VITA",209000,5,0,4.54545454545455
2015-10-21,"10","N","N","10834","Moisturisers","VITA",239000,2.60869565217391,0,17.4242424242424
2015-10-21,"10","N","N","42137","Cleanser","VITA",139000,9.9015587529976,0,54.5454545454545
2015-10-21,"10","N","N","42422","Moisturisers","VITA",219000,0,0.0078740157480315,4.7244094488189
2015-10-21,"10","N","N","42671","Cleanser","VITA",99000,0,0.303030303030303,6.81818181818182
2015-10-21,"10","N","N","12269","Cleanser","VITA",159000,2.27272727272727,0,16.6666666666667
2015-10-21,"10","N","N","12259","Toner","VITA",169000,0,0,12.1212121212121
2015-10-21,"10","N","N","12247","Cleanser","VITA",189000,3.33333333333333,0.0161290322580645,7.25806451612903
2015-10-21,"10","N","N","41999","Cleanser","VITA",59000,0,1,0
2015-10-21,"10","N","N","10050","Other","VITA",229000,0,0.0078125,4.6875
2015-10-21,"10","N","N","42831","Cleanser","TEA",90406.25,0,0.75,0
2015-10-21,"10","N","N","22619","Moisturisers","ALOE",199000,0,0.0152671755725191,5.34351145038168
2015-10-21,"10","N","N","22607","Cleanser","ALOE",159000,14.375,0.00775193798449612,6.2015503875969
2015-10-21,"10","N","N","22615","Cleanser","ALOE",159000,3.64031147050015,0,15.9090909090909
2015-10-21,"10","N","N","22635","Toner","ALOE",169000,12.7777777777778,0,7.08661417322835
2015-10-21,"10","N","N","22611","Cleanser","ALOE",189000,0,0.00793650793650794,0
2015-10-21,"10","N","N","22631","Moisturisers","ALOE",239000,3.75,0.0078125,3.125
2015-10-21,"10","N","N","22627","Moisturisers","ALOE",229000,0,0.609756097560976,0
2015-10-21,"10","N","N","42326","Cleanser","OCEAN",159000,2.69230769230769,0,9.84848484848485
2015-10-21,"10","N","N","13304","Toner","OCEAN",169000,21.5,0.0152671755725191,7.63358778625954
2015-10-21,"10","N","N","42396","Toner","WHITE",219000,0,1,0
2015-10-21,"10","N","N","13278","Cleanser","OCEAN",139000,2.99910071942446,0.00757575757575758,24.2424242424242
2015-10-21,"10","N","N","13303","Cleanser","OCEAN",189000,2.22222222222222,0.0155038759689922,6.97674418604651
2015-10-21,"10","N","N","13305","Moisturisers","OCEAN",199000,0,0.0153846153846154,7.69230769230769
2015-10-21,"10","N","N","24279","Moisturisers","WHITE",439000,1.33333333333333,0,11.3636363636364
2015-10-21,"10","N","N","13307","Moisturisers","OCEAN",229000,1.5,0.0153846153846154,7.69230769230769
2015-10-21,"10","N","N","24278","Moisturisers","WHITE",499000,0,0,21.969696969697
2015-10-21,"10","N","N","24282","Moisturisers","WHITE",459000,2.39130434782609,0.00757575757575758,17.4242424242424
2015-10-21,"10","N","N","31484","Treatments","HERB",309000,0,0.0229007633587786,8.3969465648855
2015-10-21,"10","N","N","12670","Moisturisers","OCEAN",239000,2.30769230769231,0,9.84848484848485
2015-10-21,"10","N","N","13586","Cleanser","WHITE",199000,0,1,0
2015-10-21,"10","N","N","36244","Cleanser","WHITE",289000,0.865051903114187,0.0151515151515152,15.1515151515152
2015-10-21,"10","N","N","13235","Treatments","ALOE",259000,15,0.024,0.8
2015-10-21,"10","N","N","13236","Treatments","ALOE",259000,0,0.0327868852459016,0.819672131147541
2015-10-21,"10","N","N","10594","Treatments","VITA",259000,1.36363636363636,0.0153846153846154,8.46153846153846
2015-10-21,"10","N","N","16006","Treatments","OCEAN",259000,0,0.0393700787401575,1.5748031496063
2015-10-21,"10","N","N","16007","Treatments","OCEAN",259000,11.6666666666667,0.00813008130081301,4.8780487804878
2015-10-21,"10","N","N","20459","EyeCare","ALOE",219000,0,0.0833333333333333,0
2015-10-21,"10","N","N","18337","Moisturisers","VITA",219000,0,0.0387596899224806,8.52713178294574
2015-10-21,"10","N","N","2889","Cleanser","TEA",129000,15.2218878248974,0,38.6363636363636
2015-10-21,"10","N","N","42491","Cleanser","TEA",159000,7.52068851373717,0,14.3939393939394
2015-10-21,"10","N","N","2893","Toner","TEA",159000,11.969696969697,0,25
2015-10-21,"10","N","N","13536","Moisturisers","TEA",189000,7.6530612244898,0,37.4045801526718
2015-10-21,"10","N","N","13709","Moisturisers","TEA",229000,6.88887918486172,0,34.0909090909091
2015-10-21,"10","N","N","7288","Treatments","TEA",259000,4,0.349593495934959,4.0650406504065
2015-10-21,"10","N","N","42529","Other","TEA",119000,5.6666106442577,0.00757575757575758,22.7272727272727
2015-10-21,"10","N","N","41965","Treatments","TEA",129000,7.14285714285714,0,15.9090909090909
2015-10-21,"10","N","N","27850","Treatments","TEA",119000,5.73769114203058,0,92.4242424242424
2015-10-21,"10","N","N","76019","Treatments","TEA",129000,3.80952380952381,0.008,16.8
2015-10-21,"10","N","N","31467","EyeCare","HERB",319000,0,0.00763358778625954,2.29007633587786
2015-10-21,"10","N","N","42013","Cleanser","HERB",249000,0.777777777777778,0,34.0909090909091
2015-10-21,"10","N","N","65109","Treatments","HERB",369000,1.875,0.00769230769230769,6.15384615384615
2015-10-21,"10","N","N","31486","Treatments","HERB",459000,0,0.0078740157480315,1.5748031496063
2015-10-21,"10","N","N","31468","Treatments","HERB",469000,0,0.0153846153846154,4.61538461538462
2015-10-21,"10","N","N","33448","Cleanser","POME",239000,0,0,8.33333333333333
2015-10-21,"10","N","N","33446","Cleanser","POME",249000,0,0.00793650793650794,1.58730158730159
2015-10-21,"10","N","N","33449","Moisturisers","POME",349000,2.5,0.0229007633587786,6.10687022900763
2015-10-21,"10","N","N","33450","Moisturisers","POME",379000,0.9375,0.0152671755725191,12.2137404580153
2015-10-21,"10","N","N","33452","EyeCare","POME",349000,5,0,2.30769230769231
2015-10-21,"10","N","N","31471","Moisturisers","HERB",429000,4.23076923076923,0,9.84848484848485
2015-10-21,"10","N","N","41195","Treatments","TEA",259000,8.23529411764706,0,13.0769230769231
2015-10-21,"10","N","N","38834","Treatments","YOUTH",489000,6.75675675675676,0.0151515151515152,28.030303030303
2015-10-21,"10","N","N","24214","Treatments","TEA",159000,0,1,0
2015-10-21,"10","N","N","26698","Other","ALOE",229000,0,0,5.55555555555556
2015-10-21,"10","N","N","35012","Moisturisers","POME",379000,0,0.0078125,7.03125
2015-10-21,"10","N","N","46698","Moisturisers","VITA",179000,26.875,0,6.06060606060606
2015-10-21,"10","N","N","46482","Cleanser","TEA",129000,10.5070186465535,0,28.030303030303
2015-10-21,"10","N","N","46481","Cleanser","TEA",189000,15.4761904761905,0,15.9090909090909
2015-10-21,"10","N","N","47503","Treatments","YOUTH",649000,2.05882352941176,0.00757575757575758,25.7575757575758
2015-10-21,"10","N","N","46483","Treatments","ALOE",159000,0,0.00793650793650794,4.76190476190476
2015-10-21,"10","N","N","48454","Moisturisers","TEA",179000,9.47368421052632,0,14.5038167938931
2015-10-21,"10","N","N","48456","Moisturisers","TEA",179000,3.82352941176471,0,25.7575757575758
2015-10-21,"10","N","N","48455","Moisturisers","TEA",179000,0,0.015748031496063,0.78740157480315
2015-10-21,"10","N","N","47731","Treatments","VITA",309000,0,0,0.763358778625954
2015-10-21,"10","N","N","41078","Moisturisers","VITA",249000,2.25,0,15.1515151515152
2015-10-21,"10","N","N","52534","Treatments","YOUTH",449000,1.48148148148148,0,20.6106870229008
2015-10-21,"10","N","N","52598","Treatments","YOUTH",439000,6.76470588235294,0.284615384615385,13.0769230769231
2015-10-21,"10","N","N","49286","Treatments","YOUTH",399000,3.33333333333333,0.00763358778625954,4.58015267175572
2015-10-21,"10","N","N","52555","EyeCare","VITA",209000,0,0.158730158730159,2.38095238095238
2015-10-21,"10","N","N","53761","Moisturisers","VITA",319000,5.29411764705882,0,12.9770992366412
2015-10-21,"10","N","N","53769","Cleanser","TEA",159000,10.6614418911974,0,196.18320610687
2015-10-21,"10","N","N","53673","Treatments","TEA",209000,12.0134131851899,0,113.740458015267
2015-10-21,"10","N","N","53770","Toner","TEA",199000,14.4444196290092,0,61.8320610687023
2015-10-21,"10","N","N","22339","Moisturisers","VITA",189000,0,1,0
2015-10-21,"10","N","N","76024","Treatments","TEA",129000,0,0.956521739130435,0
2015-10-21,"10","N","N","75999","Cleanser","TEA",109000,0,1,0
2015-10-21,"10","N","N","25734","Other","ALOE",89000,0,1,0
2015-10-21,"10","N","N","1936","Cleanser","TEA",49000,0,1,0
2015-10-21,"10","N","N","42492","Treatments","TEA",99000,0,1,0
2015-10-21,"10","N","N","42530","Moisturisers","TEA",99000,0,1,0
2015-10-21,"10","N","N","42352","Moisturisers","ALOE",165000,0,1,0
2015-10-21,"10","N","N","9967","Moisturisers","ALOE",129000,0,1,0
2015-10-21,"10","N","N","12668","Cleanser","OCEAN",85000,0,1,0
2015-10-21,"10","N","N","42029","Other","VITA",99000,0,1,0
2015-10-21,"10","N","N","42360","Moisturisers","OCEAN",165000,0,1,0
2015-10-21,"10","N","N","42398","Moisturisers","WHITE",250000,0,1,0
2015-10-22,"10","N","N","25742","Other","ALOE",129000,2.04225352112676,0.0378787878787879,53.7878787878788
2015-10-22,"10","N","N","41906","Moisturisers","VITA",199000,7.16666666666667,0,22.7272727272727
2015-10-22,"10","N","N","30470","Moisturisers","VITA",129000,0,1,0
2015-10-22,"10","N","N","30503","Moisturisers","VITA",229000,1.8420592967134,0.0151515151515152,14.3939393939394
2015-10-22,"10","N","N","42924","Treatments","VITA",259000,0,0.0551181102362205,0
2015-10-22,"10","N","N","42046","EyeCare","VITA",209000,4,0,3.78787878787879
2015-10-22,"10","N","N","10834","Moisturisers","VITA",239000,0.789473684210526,0,14.3939393939394
2015-10-22,"10","N","N","42137","Cleanser","VITA",139000,4.66142086330935,0,60.6060606060606
2015-10-22,"10","N","N","42422","Moisturisers","VITA",219000,4,0.0078740157480315,3.93700787401575
2015-10-22,"10","N","N","42671","Cleanser","VITA",99000,0,0.310606060606061,4.54545454545455
2015-10-22,"10","N","N","12269","Cleanser","VITA",159000,1.34615384615385,0,19.6969696969697
2015-10-22,"10","N","N","12259","Toner","VITA",169000,5.47619047619048,0,15.9090909090909
2015-10-22,"10","N","N","12247","Cleanser","VITA",189000,0,0.0161290322580645,6.45161290322581
2015-10-22,"10","N","N","41999","Cleanser","VITA",59000,0,1,0
2015-10-22,"10","N","N","10050","Other","VITA",229000,4.6042576419214,0.0078125,6.25
2015-10-22,"10","N","N","42831","Cleanser","TEA",99000,10,0.75,0.78125
2015-10-22,"10","N","N","22619","Moisturisers","ALOE",199000,0,0.0152671755725191,9.16030534351145
2015-10-22,"10","N","N","22607","Cleanser","ALOE",159000,0,0.00775193798449612,10.8527131782946
2015-10-22,"10","N","N","22615","Cleanser","ALOE",159000,0,0,12.1212121212121
2015-10-22,"10","N","N","22635","Toner","ALOE",169000,14.2857142857143,0,11.0236220472441
2015-10-22,"10","N","N","22611","Cleanser","ALOE",189000,24,0.00793650793650794,3.96825396825397
2015-10-22,"10","N","N","22631","Moisturisers","ALOE",239000,5,0.0078125,3.125
2015-10-22,"10","N","N","22627","Moisturisers","ALOE",229000,0,0.609756097560976,0
2015-10-22,"10","N","N","42326","Cleanser","OCEAN",159000,0,0,6.06060606060606
2015-10-22,"10","N","N","13304","Toner","OCEAN",169000,4.58333333333333,0.0152671755725191,9.16030534351145
2015-10-22,"10","N","N","42396","Toner","WHITE",219000,0,1,0
2015-10-22,"10","N","N","13278","Cleanser","OCEAN",139000,4.26793700174995,0.00757575757575758,28.030303030303
2015-10-22,"10","N","N","13303","Cleanser","OCEAN",189000,1.66666666666667,0.0155038759689922,4.65116279069767
2015-10-22,"10","N","N","13305","Moisturisers","OCEAN",199000,0,0.0153846153846154,8.46153846153846
2015-10-22,"10","N","N","24279","Moisturisers","WHITE",439000,6.42857142857143,0,15.9090909090909
2015-10-22,"10","N","N","13307","Moisturisers","OCEAN",229000,0,0.0153846153846154,6.92307692307692
2015-10-22,"10","N","N","24278","Moisturisers","WHITE",499000,5.6249832999332,0,18.1818181818182
2015-10-22,"10","N","N","24282","Moisturisers","WHITE",459000,2.61904761904762,0.00757575757575758,15.9090909090909
2015-10-22,"10","N","N","31484","Treatments","HERB",309000,5.88235294117647,0.0229007633587786,12.9770992366412
2015-10-22,"10","N","N","12670","Moisturisers","OCEAN",239000,1.25,0,9.09090909090909
2015-10-22,"10","N","N","13586","Cleanser","WHITE",199000,0,1,0
2015-10-22,"10","N","N","36244","Cleanser","WHITE",289000,2.15661200541598,0.0151515151515152,17.4242424242424
2015-10-22,"10","N","N","13235","Treatments","ALOE",259000,0,0.024,0
2015-10-22,"10","N","N","13236","Treatments","ALOE",259000,5,0.0327868852459016,1.63934426229508
2015-10-22,"10","N","N","10594","Treatments","VITA",259000,0,0.0153846153846154,5.38461538461539
2015-10-22,"10","N","N","16006","Treatments","OCEAN",259000,0,0.047244094488189,0.78740157480315
2015-10-22,"10","N","N","16007","Treatments","OCEAN",259000,0,0.00813008130081301,0.813008130081301
2015-10-22,"10","N","N","20459","EyeCare","ALOE",219000,0,0.0833333333333333,0
2015-10-22,"10","N","N","18337","Moisturisers","VITA",219000,14.2857142857143,0.0387596899224806,5.42635658914729
2015-10-22,"10","N","N","2889","Cleanser","TEA",129000,10.7829457364341,0,30.3030303030303
2015-10-22,"10","N","N","42491","Cleanser","TEA",159000,6.8,0,18.9393939393939
2015-10-22,"10","N","N","2893","Toner","TEA",159000,11.6,0,18.9393939393939
2015-10-22,"10","N","N","13536","Moisturisers","TEA",189000,8.98305084745763,0,45.0381679389313
2015-10-22,"10","N","N","13709","Moisturisers","TEA",229000,7.95918367346939,0,37.1212121212121
2015-10-22,"10","N","N","7288","Treatments","TEA",259000,6.66666666666667,0.357723577235772,4.8780487804878
2015-10-22,"10","N","N","42529","Other","TEA",119000,1.9046818727491,0.00757575757575758,15.9090909090909
2015-10-22,"10","N","N","41965","Treatments","TEA",129000,15,0,15.1515151515152
2015-10-22,"10","N","N","27850","Treatments","TEA",119000,5.10193791802435,0,74.2424242424242
2015-10-22,"10","N","N","76019","Treatments","TEA",129000,13,0.008,8
2015-10-22,"10","N","N","31467","EyeCare","HERB",319000,0,0.00763358778625954,3.81679389312977
2015-10-22,"10","N","N","42013","Cleanser","HERB",249000,3.44622936189201,0,34.0909090909091
2015-10-22,"10","N","N","65109","Treatments","HERB",369000,2.85714285714286,0.00769230769230769,10.7692307692308
2015-10-22,"10","N","N","31486","Treatments","HERB",459000,0,0.0078125,1.5625
2015-10-22,"10","N","N","31468","Treatments","HERB",469000,0,0.0153846153846154,3.84615384615385
2015-10-22,"10","N","N","33448","Cleanser","POME",239000,2.17391304347826,0,17.4242424242424
2015-10-22,"10","N","N","33446","Cleanser","POME",249000,10,0.00793650793650794,3.17460317460317
2015-10-22,"10","N","N","33449","Moisturisers","POME",349000,0,0.0305343511450382,10.6870229007634
2015-10-22,"10","N","N","33450","Moisturisers","POME",379000,5.5,0.0152671755725191,7.63358778625954
2015-10-22,"10","N","N","33452","EyeCare","POME",349000,0,0,3.07692307692308
2015-10-22,"10","N","N","31471","Moisturisers","HERB",429000,3.66666666666667,0,11.3636363636364
2015-10-22,"10","N","N","41195","Treatments","TEA",259000,13.2352486940722,0,13.0769230769231
2015-10-22,"10","N","N","38834","Treatments","YOUTH",489000,8.8,0.0151515151515152,18.9393939393939
2015-10-22,"10","N","N","24214","Treatments","TEA",159000,0,1,0
2015-10-22,"10","N","N","26698","Other","ALOE",229000,2.5,0,4.76190476190476
2015-10-22,"10","N","N","35012","Moisturisers","POME",379000,3.75,0.0078125,3.125
2015-10-22,"10","N","N","46698","Moisturisers","VITA",179000,0,0,6.06060606060606
2015-10-22,"10","N","N","46482","Cleanser","TEA",129000,23.2771986099973,0,21.969696969697
2015-10-22,"10","N","N","46481","Cleanser","TEA",189000,8.63636363636364,0,25
2015-10-22,"10","N","N","47503","Treatments","YOUTH",649000,2.94117647058824,0.00757575757575758,25.7575757575758
2015-10-22,"10","N","N","46483","Treatments","ALOE",159000,0,0.00793650793650794,1.58730158730159
2015-10-22,"10","N","N","48454","Moisturisers","TEA",179000,7.77771570453135,0,13.7404580152672
2015-10-22,"10","N","N","48456","Moisturisers","TEA",179000,5.23805533386539,0,31.8181818181818
2015-10-22,"10","N","N","48455","Moisturisers","TEA",179000,0,0.015748031496063,2.36220472440945
2015-10-22,"10","N","N","47731","Treatments","VITA",309000,0,0,1.52671755725191
2015-10-22,"10","N","N","41078","Moisturisers","VITA",249000,1.2,0,18.9393939393939
2015-10-22,"10","N","N","52534","Treatments","YOUTH",449000,9,0,15.2671755725191
2015-10-22,"10","N","N","52598","Treatments","YOUTH",439000,0,0.284615384615385,5.38461538461539
2015-10-22,"10","N","N","49286","Treatments","YOUTH",399000,6,0.00763358778625954,7.63358778625954
2015-10-22,"10","N","N","52555","EyeCare","VITA",209000,0,0.150793650793651,4.76190476190476
2015-10-22,"10","N","N","53761","Moisturisers","VITA",319000,2.5,0,7.63358778625954
2015-10-22,"10","N","N","53769","Cleanser","TEA",159000,10.3076729559748,0,198.473282442748
2015-10-22,"10","N","N","53673","Treatments","TEA",209000,10.8881138252329,0,116.030534351145
2015-10-22,"10","N","N","53770","Toner","TEA",199000,13.1249476549414,0,73.2824427480916
2015-10-22,"10","N","N","22339","Moisturisers","VITA",189000,0,1,0
2015-10-22,"10","N","N","76024","Treatments","TEA",129000,0,0.956521739130435,0
2015-10-22,"10","N","N","75999","Cleanser","TEA",109000,0,1,0
2015-10-22,"10","N","N","25734","Other","ALOE",89000,0,1,0
2015-10-22,"10","N","N","1936","Cleanser","TEA",49000,0,1,0
2015-10-22,"10","N","N","42492","Treatments","TEA",99000,0,1,0
2015-10-22,"10","N","N","42530","Moisturisers","TEA",99000,0,1,0
2015-10-22,"10","N","N","42352","Moisturisers","ALOE",165000,0,1,0
2015-10-22,"10","N","N","9967","Moisturisers","ALOE",129000,0,1,0
2015-10-22,"10","N","N","12668","Cleanser","OCEAN",85000,0,1,0
2015-10-22,"10","N","N","42029","Other","VITA",99000,0,1,0
2015-10-22,"10","N","N","42360","Moisturisers","OCEAN",165000,0,1,0
2015-10-22,"10","N","N","42398","Moisturisers","WHITE",250000,0,1,0
2015-10-23,"10","N","N","25742","Other","ALOE",129000,2.12765957446809,0.0378787878787879,35.6060606060606
2015-10-23,"10","N","N","41906","Moisturisers","VITA",199000,0.967741935483871,0,23.4848484848485
2015-10-23,"10","N","N","30470","Moisturisers","VITA",129000,0,1,0
2015-10-23,"10","N","N","30503","Moisturisers","VITA",229000,0.789473684210526,0.0151515151515152,14.3939393939394
2015-10-23,"10","N","N","42924","Treatments","VITA",259000,0,0.062992125984252,2.36220472440945
2015-10-23,"10","N","N","42046","EyeCare","VITA",209000,1.66666666666667,0,6.81818181818182
2015-10-23,"10","N","N","10834","Moisturisers","VITA",239000,1.60714285714286,0,21.2121212121212
2015-10-23,"10","N","N","42137","Cleanser","VITA",139000,11.6779574278721,0,73.4848484848485
